"","hyear","Q10","MeanQ","Q50","MeanBaseflow","MAM7","Q90","Q95"
"1",1963,45,18.3597260273973,6,5.54805585315335,0,0,0
"2",1964,32.5,38.8366120218579,6.3,3.79765526528545,0,0.2,0
"3",1965,1128,798.029315068493,8.4,70.2960389087142,1.5,3.28,2.8
"4",1966,499,244.323561643836,194,174.171021508709,5.27142857142857,15.4,10.2
"5",1967,251.8,114.969863013699,82,68.4699661563255,10,19,15
"6",1968,180.5,71.3644808743169,41.5,42.5895603576751,3.57142857142857,10.5,4.7
"7",1969,207.2,90.5327397260274,46,32.3235110184634,8.42857142857143,14,11
"8",1970,190,113.338461538462,129,91.8107777106032,7.61428571428571,14,9.46
"9",1987,1746,440.368219178082,121,249.676279125245,0,36.4,7.36000000000006
"10",1988,191,88.9425956284153,73,53.4528143422434,0,0,0
"11",1989,130,46.5061095890411,10,14.672488896452,0,0,0
"12",1990,68.4000000000003,15.0256712328767,0,8.71956087405308,0,0,0
"13",1991,0,2.15460273972603,0,0,0,0,0
"14",1992,0,0,0,0,0,0,0
"15",1993,86.2,17.4415342465753,0,5.31675591531756,0,0,0
"16",1994,82,24.6995068493151,0,9.50060235654756,0,0,0
"17",1995,581.600000000001,179.461698630137,13,126.613086939643,0,0,0
"18",1996,490.5,192.722677595628,147,103.858031722376,0,0,0
"19",1997,290.6,196.195095890411,176,102.042790790433,0,0.0819999999999997,0
"20",1998,872.2,384.081917808219,326,274.901562881646,0.257142857142857,53.8,11
"21",1999,1860,537.479452054794,231,461.209876570171,23,153.4,96.8000000000001
"22",2000,373,185.619453551913,222,144.075567048148,0,0,0
"23",2001,191.2,114.228849315068,126,61.8169345218588,0,0,0
"24",2002,77,21.1957808219178,0,5.7550052687039,0,0,0
"25",2003,0,0.000301369863013699,0,0,0,0,0
"26",2004,0,0,0,0,0,0,0
"27",2005,0,0,0,0,0,0,0
"28",2006,0,0,0,0,0,0,0
"29",2007,0,0.0743287671232877,0,0,0,0,0
"30",2008,0,0.0589344262295082,0,0,0,0,0
"31",2009,0,0.112082191780822,0,0,0,0,0
"32",2010,5.65600000000002,1.36917808219178,0,0.127014752370917,0,0,0
"33",2011,0,2.73972602739726e-05,0,0,0,0,0
"34",2012,0,0,0,0,0,0,0
"35",2013,0,0.0190684931506849,0,0,0,0,0
"36",2014,0,0.187123287671233,0,0,0,0,0
"37",2015,0,0.164794520547945,0,0,0,0,0
"38",2016,0,0.168879781420765,0,0,0,0,0
"39",2017,8.54800000000001,6.35361643835616,0,0,0,0,0
"40",2018,75.26,24.5155068493151,1.14,11.6941626911437,0,0,0
"41",2019,51.76,19.9551780821918,2.32,15.7378673624701,0,0,0
"42",2020,18.25,4.65590163934426,0,2.01064979805179,0,0,0
"43",2021,0,0.146465753424658,0,0,0,0,0
